Plotnummer,Quadrant,Rueckegasse,Esche markiert,Baumart,Hoehe,Hoehe Vorjahr,Hoehe Vorvorjahr,Anzahl Triebe,ETS abgestorben frisch,ETS abgestorben alt,ETS lebend,Verbiss lebend,Verbiss tot,Sonstige Gruende tot,Bemerkungen,Rand,Zaun
,,,,BAh,110,,,,,,,,,,,FALSE,FALSE
,,,,BAh,134,107,90,,,,,,,,,FALSE,FALSE
,,,,BAh,101,,,,,,,,,,,FALSE,FALSE
,,,,BAh,90,70,39,,,,,,,,,FALSE,FALSE
,,,,BAh,113,101,82,,,,,,,,,FALSE,FALSE
,,,,BAh,108,,,,,,,,,,,FALSE,FALSE
,,,,BAh,76,65,52,,,,,,,,vermutlich doch Bergahorn,FALSE,FALSE
,,,,BAh,252,240,217,,,,,,,,,FALSE,FALSE
,,,,BAh,83,,,,,,,,,,,FALSE,FALSE
,,,,BAh,83,,,,,,,,,,,FALSE,FALSE
,,,,BAh,87,,,,,,,,,,,FALSE,FALSE
,,,,BAh,76,,,,,,,,,,,FALSE,FALSE
,,,,BAh,61,,,,,,,,,,,FALSE,FALSE
,,,,BAh,72,66,45,,,,,,,,,FALSE,FALSE
,,,NO,Esche,51,30,26,1,,,,,,,,FALSE,FALSE
,,,,BAh,116,,,,,,,,,,,FALSE,FALSE
,,,,BAh,154,132,107,,,,,,,,,FALSE,FALSE
,,,,BAh,84,,,,,,,,,,,FALSE,FALSE
,,,,BAh,176,147,127,,,,,,,,,FALSE,FALSE
,,,,BAh,72,58,42,,,,,,,,,FALSE,FALSE
19,NO,,NO,Esche,197,174,155,1,,,,,,,"Faulbaumast liegt über dem Plot, von totem Baum herunter gedrück",FALSE,FALSE
,SO,,,Cornus sanuinea,662,645,635,,,,,,,,45°,FALSE,FALSE
,,,,Esche,112,97,79,1,,,,,,,,FALSE,FALSE
,,,SO,Esche,124,101,85,1,,,,,,,,FALSE,FALSE
,NW,,,BAh,156,150,130,,,,,,,,,FALSE,FALSE
,,,,BAh,125,,,,,,,,,,,FALSE,FALSE
,,,,BAh,102,,,,,,,,,,,FALSE,FALSE
,,,,BAh,295,275,246,,,,,,,,,FALSE,FALSE
,,,,BAh,109,,,,,,,,,,,FALSE,FALSE
,,,,BAh,108,,,,,,,,,,,FALSE,FALSE
,,,,"alnus, Frangula",2350,2660,1914,,,,,,,,,FALSE,FALSE
,,,,"alnus, Frangula",916,842,754,,,,,,,,,FALSE,FALSE
,SW,,,BAh,208,193,180,,,,,,,,,FALSE,FALSE
,,,,"alnus, Frangula",506,438,300,,,,,,,,,FALSE,FALSE
,,,,"alnus, Frangula",1201,1182,1146,,,,,,,,,FALSE,FALSE
,,,,BAh,82,,,,,,,,,,,FALSE,FALSE
27,so,,,BAh,90,,,,,,,,,,,FALSE,FALSE
,,,,BAh,192,185,177,,,,,,,,,FALSE,FALSE
,,,,BAh,85,,,,,,,,,,,FALSE,FALSE
,,,,BAh,383,367,347,,,,,,,,,FALSE,FALSE
,,,,BAh,103,,,,,,,,,,,FALSE,FALSE
,,,,BAh,172,154,136,,,,,,,,,FALSE,FALSE
,,,,BAh,108,94,73,,,,,,,,,FALSE,FALSE
,,,,BAh,79,,,,,,,,,,,FALSE,FALSE
,,,,BAh,113,104,84,,,,,,,,,FALSE,FALSE
,,,,BAh,99,90,79,,,,,,,,,FALSE,FALSE
,,,,BAh,104,,,,,,,,,,,FALSE,FALSE
,,,,BAh,107,92,74,,,,,,,,,FALSE,FALSE
,,,,BAh,62,,,,,,,,,,,FALSE,FALSE
,,,,BAh,149,139,127,,,,,,,,,FALSE,FALSE
,,,,BAh,196,179,122,,,,,,,,,FALSE,FALSE
,,,,BAh,134,121,110,,,,,,,,,FALSE,FALSE
,,,,BAh,90,87,70,,,,,,,,,FALSE,FALSE
,,,,BAh,129,119,104,,,,,,,,,FALSE,FALSE
,no,,,BAh,231,196,171,,,,,,,,,FALSE,FALSE
,,,,BAh,171,162,153,,,,,,,,,FALSE,FALSE
,,,,BAh,131,118,98,,,,,,,,,FALSE,FALSE
,,,,BAh,55,,,,,,,,,,,FALSE,FALSE
,,,,BAh,187,170,181,,,,,,,,,FALSE,FALSE
,,,,BAh,77,,,,,,,,,,,FALSE,FALSE
,,,,BAh,138,127,117,,,,,,,,,FALSE,FALSE
,,,,BAh,129,115,93,,,,,,,,,FALSE,FALSE
,,,,BAh,77,,,,,,,,,,,FALSE,FALSE
,,,,BAh,115,,,,,,,,,,,FALSE,FALSE
,,,,BAh,119,,,,,,,,,,,FALSE,FALSE
,,,,BAh,138,,,,,,,,,,,FALSE,FALSE
,,,,BAh,125,,,,,,,,,,,FALSE,FALSE
,,,,BAh,143,126,103,,,,,,,,,FALSE,FALSE
,,,,BAh,125,116,98,,,,,,,,,FALSE,FALSE
,,,,BAh,140,131,119,,,,,,,,,FALSE,FALSE
,,,,BAh,155,146,127,,,,,,,,,FALSE,FALSE
,,,,BAh,80,,,,,,,,,,,FALSE,FALSE
,,,,BAh,114,132,116,,,,,,,,,FALSE,FALSE
,,,,BAh,202,176,150,,,,,,,,,FALSE,FALSE
,,,,BAh,412,378,342,,,,,,,,,FALSE,FALSE
,,,,BAh,81,,,,,,,,,,,FALSE,FALSE
,,,,BAh,162,151,142,,,,,,,,,FALSE,FALSE
,,,,BAh,112,110,105,,,,,,,,,FALSE,FALSE
