Plotnummer,Rueckegasse,Esche markiert,Baumart,Hoehe,Anzahl Triebe,Einjaehriger Saemling,ETS abgestorben frisch,ETS abgestorben alt,ETS lebend,Verbiss lebend,Verbiss tot,Sonstige Gruende tot,Blattflecken,Bemerkungen,Zaun,Ausgeschlossen Rand Zaun
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,NW,Esch,3,1,,,,,,,,0,,TRUE,FALSE
8713,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,NO,Esch,5,2,,T1,,,,,,1,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,4,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,RBu,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,BAh,15,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Salweide,1,,,,,,,,,,,TRUE,FALSE
,,,BAh,4,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,2,,,,,,,,,,TRUE,FALSE
,,,BAh,13,,,,,,,,,,,TRUE,FALSE
,,SO,Esch,5,1,,,,,,,,1,,TRUE,FALSE
,,,Esch,12,2,,,,,,1,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,BAh,18,,,,,,,,,,,TRUE,FALSE
,,,BAh,15,,,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,SAh,9,,,,,,,,,,,TRUE,FALSE
,,,BAh,15,,,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,BAh,11,,,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,SW,Esch,3,1,1,,,,,,,1,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,Esch,16,3,,,,,,,1,,,TRUE,FALSE
,,,Esch,3,2,,T1,,,,,,,,TRUE,FALSE
,,,WLi,4,,,,,,,,,,,TRUE,FALSE
,,,Esch,16,6,,,,,,1,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,4,2,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,BAh,13,,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Weide,3,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,NW,Esch,6,1,,,,,,,,1,,TRUE,FALSE
,,,Esch,5,2,,,,,,,,,,TRUE,FALSE
,,,Esch,14,1,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,10,1,,,,,,,,,,TRUE,FALSE
,,,Esch,17,1,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
8714,,NO,Esch,6,1,1,,,,,,,0,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,18,2,,,,,,1,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,11,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,RBu,10,,,,,,,,,,,TRUE,FALSE
,,,RBu,10,,,,,,,,,,,TRUE,FALSE
,,,RBu,10,,,,,,,,,,,TRUE,FALSE
,,,BAh,15,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,RBu,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,BAh,15,,,,,,,,,,,TRUE,FALSE
,,,RBu,12,,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,SO,Esch,6,1,1,,,,,,,1,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,RBu,10,,,,,,,,,,,TRUE,FALSE
,,SW,Esch,8,2,,,,,,,,1,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,15,2,,,,,,,,,,TRUE,FALSE
,,,RBu,12,,,,,,,,,,,TRUE,FALSE
,,,RBu,42,,,,,,,,,,,TRUE,FALSE
,,,RBu,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,10,1,,,,,,,,,,TRUE,FALSE
,,,Esch,7,2,,,,,,,,,,TRUE,FALSE
,,,Esch,10,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,11,2,,,,,,,,,,TRUE,FALSE
,,,BAh,12,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,RBu,11,,,,,,,,,,,TRUE,FALSE
,,,BAh,17,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,NW,Esch,6,1,,,,,,,,1,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
8715,,,BAh,15,,,,,,,,,,,TRUE,FALSE
,,SW,Esch,7,1,,,,,,,,1,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,BAh,4,,,,,,,,,,,TRUE,FALSE
,,,Esch,19,4,,T4,,,,,,,,TRUE,FALSE
,,,Esch,13,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,12,,,,,,,,,,,TRUE,FALSE
,,,Esch,13,2,,,,,,,1,,,TRUE,FALSE
,,,RBu,12,,,,,,,,,,,TRUE,FALSE
,,,Esch,19,3,,,,,,1,1,,Galle/Krebs,TRUE,FALSE
,,,Esch,15,1,,T1,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,T1,,,,,,,,TRUE,FALSE
,,,SAh,14,,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,BAh,18,,,,,,,,,,,TRUE,FALSE
,,,Esch,10,3,,,,,,,1,,,TRUE,FALSE
,,NW,Esch,19,1,,,,,,,,1,,TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,,Esch,2,2,,T1,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,11,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,2,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,,RBu,11,,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,11,1,,,,,,,,,,TRUE,FALSE
,,,Esch,12,3,,T3,,,,,,,,TRUE,FALSE
,,,Esch,12,1,,,,,,,,,,TRUE,FALSE
,,,Esch,11,1,1,,,,,,,,,TRUE,FALSE
,,NO,Esch,9,1,1,,,,,,,0,,TRUE,FALSE
,,,Esch,11,1,,,,,,,,,,TRUE,FALSE
,,,Esch,13,1,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,,Esch,13,2,,,,,,,1,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,,Esch,14,1,,,,,,,,,,TRUE,FALSE
,,,Esch,12,1,,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,BAh,20,,,,,,,,,,,TRUE,FALSE
,,,BAh,18,,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,HBu,39,,,,,,,,,,,TRUE,FALSE
,,,Esch,18,6,,,,,,5,,,,TRUE,FALSE
,,,Esch,10,1,,,,,,,,,,TRUE,FALSE
,,,Esch,17,1,1,,,,,,,,,TRUE,FALSE
,,SO,Esch,8,1,1,,,,,,,0,,TRUE,FALSE
8716,,NW,Esch,12,1,,,,,,,,1,,TRUE,FALSE
,,,Esch,5,7,,T6,,,,,,,,TRUE,FALSE
,,,Esch,12,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,15,1,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,SO,Esch,17,1,,,,,,,,0,,TRUE,FALSE
,,,WLi,7,,,,,,,,,,,TRUE,FALSE
,,SW,Esch,14,2,,,1,,,,,1,,TRUE,FALSE
8717,,,RBu,67,,,,,,,,,,"Baumstumpf, nimmt 20% des Plots ein",TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,BAh,12,,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,1,,,,,,,,,TRUE,FALSE
,,NO,Esch,11,1,,,,,,,,0,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,BAh,13,,,,,,,,,,,TRUE,FALSE
,,NW,Esch,10,1,,,,,,,,1,,TRUE,FALSE
,,,Esch,13,1,,,,,,,,,,TRUE,FALSE
,,,Esch,10,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,15,1,1,,,,,,,,,TRUE,FALSE
,,Mitte,Esch,13,2,,,,,,,,0,,TRUE,FALSE
,,,Esch,11,1,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,,Esch,13,1,,,,,,,,,,TRUE,FALSE
8718,,,Esch,9,1,1,,,,,,,,,TRUE,FALSE
,,NW,Esch,5,1,,,,,,,,1,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,SW,Esch,4,1,1,,,,,,,2,,TRUE,FALSE
,,,BAh,12,,,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,13,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,3,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,3,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,4,2,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,SO,Esch,6,1,1,,,,,,,1,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,,,,,,,,,,TRUE,FALSE
,,NO,Esch,3,1,1,,,,,,,1,,TRUE,FALSE
,,,Esch,4,2,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
8719,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,NW,Esch,5,1,1,,,,,,,1,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,4,,,,,,,,,,,TRUE,FALSE
,,,Esch,3,1,,,,,,,,,,TRUE,FALSE
,,, Eiche,12,,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,10,1,,,,,,,,,,TRUE,FALSE
,,,Esch,3,2,,,,,,,,,,TRUE,FALSE
,,,Esch,23,1,,T1,,,,,,,,TRUE,FALSE
,,,Esch,12,1,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,14,1,,,,,,,,,,TRUE,FALSE
,,,Esch,16,1,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,SAh,10,,,,,,,,,,,TRUE,FALSE
,,,Esch,10,1,,,,,,,,,,TRUE,FALSE
,,,Esch,10,1,,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,BAh,12,,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,,Esch,19,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,13,1,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,RBu,13,,,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,Esch,16,1,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,BAh,11,,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,NO,Esch,5,1,,,,,,,,1,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,RBu,13,,,,,,,,,,,TRUE,FALSE
,,,RBu,11,,,,,,,,,,,TRUE,FALSE
,,SO,Esch,13,1,,,,,,,,2,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,4,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,Esch,16,1,,,,,,,,,,TRUE,FALSE
,,,Esch,11,1,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,BAh,13,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,4,,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,SW,Esch,7,2,,,,,,,T1,0,,TRUE,FALSE
8720,,SW,Esch,4,1,1,,,,,,,0,,TRUE,FALSE
,,,RBu,20,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,10,1,,,,,,,,,,TRUE,FALSE
,,,BAh,4,,,,,,,,,,,TRUE,FALSE
,,,BAh,12,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,Esch,10,1,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,12,1,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,WLi,7,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,15,1,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,,,,,,,,,,TRUE,FALSE
,,,Esch,3,1,1,,,,,,,,,TRUE,FALSE
,,NW,Esch,6,1,1,,,,,,,1,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,13,,,,,,,,,,,TRUE,FALSE
,,,RBu,30,,,,,,,,,,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,NO,Esch,11,1,,,,,,,,1,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,,Esch,10,2,,,,,,,1,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,BAh,4,,,,,,,,,,,TRUE,FALSE
,,,BAh,9,,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,,BAh,12,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,T1,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,,,,,,,,,,TRUE,FALSE
,,,BAh,11,,,,,,,,,,,TRUE,FALSE
,,,Esch,10,,,,,,,,,,,TRUE,FALSE
,,,BAh,15,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,2,,,T1,,,,,,,TRUE,FALSE
,,,Esch,5,2,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,BAh,4,,,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,7,1,1,,,,,,,,,TRUE,FALSE
,,SO,Esch,5,1,1,,,,,,,3,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,,RBu,18,,,,,,,,,,,TRUE,FALSE
8721,,NO,Esch,3,1,1,,,,,,,1,,TRUE,FALSE
,,,Esch,2,1,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,SO,Esch,4,1,1,,,,,,,1,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,BAh,10,,,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,Esch,8,2,,,,,,,1,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,5,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,SW,Esch,5,1,1,,,,,,,2,,TRUE,FALSE
,,,Esch,4,1,,,,,,,,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,2,1,1,,,,,,,,,TRUE,FALSE
,,,Esch,3,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
8722,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,SW,Esch,11,1,,,,,,,,1,,TRUE,FALSE
,,,Esch,6,1,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,2,,,1,,,,,,,TRUE,FALSE
,,,Esch,10,1,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,Esch,9,1,,,,,,,,,,TRUE,FALSE
,,Mitte,Esch,10,1,,,,,,,,1,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
,,,Esch,4,2,,,,,,,1,,,TRUE,FALSE
,,,Esch,4,1,1,,,,,,,,,TRUE,FALSE
,,NW,Esch,10,1,,,,,,,,1,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,11,1,,,,,,,,,,TRUE,FALSE
,,,Esch,5,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,BAh,6,,,,,,,,,,,TRUE,FALSE
,,,Esch,6,1,1,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,Esch,8,1,,,,,,,,,,TRUE,FALSE
8723,,NO,Esch,10,1,,,,,,,,3,,TRUE,FALSE
,,,BAh,7,,,,,,,,,,,TRUE,FALSE
,,,BAh,13,,,,,,,,,,,TRUE,FALSE
,,,BAh,8,,,,,,,,,,,TRUE,FALSE
,,,SAh,12,,,,,,,,,,,TRUE,FALSE
