"","Bemerkungen","Plotnummer","Rueckegasse","Esche.markiert","Baumart_kurz","Hoehe","Anzahl.Triebe","Einjaehriger.Saemling","ETS.abgestorben.frisch","ETS.abgestorben.alt","ETS.lebend","Verbiss.lebend","Verbiss.tot","Sonstige.Gruende.tot","Blattflecken","Zaun","Ausgeschlossen.Rand.Zaun","Flaeche","Jahr","ETS.abgestorben.frisch.terminal","ETS.abgestorben.alt.terminal","ETS.lebend.terminal","Verbiss.lebend.terminal","Verbiss.tot.terminal","Sonstige.Gruende.tot.terminal","Reihenfolge","Aceria.fraxinivora","nicht.gerade","gruene.hoehe","tot","manuell.checken","mehr.ressourcen","ETS","Triebe.lebend"
"3807","",8735,FALSE,NA,"GEs",8,2,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3807,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2
"3808","",8735,FALSE,NA,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3808,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3809","",8735,FALSE,NA,"GEs",6,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3809,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3810","",8735,FALSE,NA,"GEs",13,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3810,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3811","",8735,FALSE,NA,"GEs",8,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3811,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3812","",8735,FALSE,NA,"GEs",6,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3812,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3813","",8735,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3813,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"534","",8735,FALSE,NA,"GEs",9,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3814,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3815","",8735,FALSE,NA,"GEs",11,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3815,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3816","",8735,FALSE,NA,"GEs",8,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3816,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3817","",8735,FALSE,NA,"GEs",8,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3817,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3818","",8735,FALSE,NA,"GEs",7,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3818,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3819","",8735,FALSE,NA,"GEs",10,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3819,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3820","",8735,FALSE,NA,"GEs",5,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3820,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3821","",8735,FALSE,NA,"GEs",12,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3821,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3822","",8735,FALSE,NA,"GEs",13,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3822,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3823","",8735,FALSE,NA,"GEs",6,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3823,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3824","",8735,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3824,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3825","",8735,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3825,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3826","",8735,FALSE,NA,"GEs",8,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3826,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3827","",8735,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3827,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3828","",8735,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3828,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3829","",8735,FALSE,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3829,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3830","",8735,FALSE,NA,"GEs",10,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3830,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3831","",8735,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3831,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3832","",8735,FALSE,NA,"GEs",7,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3832,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3833","",8735,FALSE,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3833,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3834","",8735,FALSE,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3834,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"14422","kein Fehler",8735,FALSE,NA,"GEs",7,3,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3835,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3
"3836","",8735,FALSE,"SO","GEs",13,1,FALSE,0,0,0,0,0,0,1,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3836,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3837","",8735,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3837,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3838","",8736,FALSE,"NO","GEs",6,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3838,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3839","",8736,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3839,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3840","",8736,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3840,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3841","",8736,FALSE,NA,"RBu",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3841,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3842","",8736,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3842,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3843","",8736,FALSE,NA,"GEs",6,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3843,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3844","",8736,FALSE,NA,"GEs",6,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3844,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3845","",8736,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3845,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3846","",8736,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3846,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3847","",8736,FALSE,NA,"GEs",9,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3847,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3848","",8736,FALSE,NA,"GEs",3,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3848,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3849","",8736,FALSE,NA,"GEs",6,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3849,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3850","",8736,FALSE,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3850,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3851","",8736,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3851,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3852","",8736,FALSE,NA,"GEs",6,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3852,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3853","",8736,FALSE,NA,"GEs",6,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3853,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3854","",8736,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3854,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3855","",8736,FALSE,NA,"GEs",5,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3855,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3856","",8736,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3856,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3857","",8736,FALSE,NA,"GEs",5,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3857,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3858","",8736,FALSE,NA,"GEs",5,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3858,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3859","",8736,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3859,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3860","",8736,FALSE,NA,"GEs",13,2,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3860,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2
"3861","",8736,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3861,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3862","",8736,FALSE,NA,"GEs",5,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3862,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3863","",8736,FALSE,"SO","GEs",8,1,FALSE,0,0,0,0,0,0,0,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3863,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3864","",8736,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3864,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3865","",8736,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3865,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3866","",8736,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3866,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3867","",8736,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3867,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3868","",8736,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3868,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3869","",8736,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3869,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3870","",8736,FALSE,NA,"GEs",8,2,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3870,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2
"3871","",8736,FALSE,NA,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3871,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3872","",8736,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3872,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3873","",8736,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3873,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3874","",8736,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3874,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3875","",8736,FALSE,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3875,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3876","",8736,FALSE,NA,"HBu",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3876,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3877","",8736,FALSE,"SW","GEs",7,1,TRUE,0,0,0,0,0,0,0,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3877,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3878","",8736,FALSE,NA,"GEs",13,3,FALSE,0,0,0,1,1,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3878,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2
"3879","",8736,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3879,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3880","",8736,FALSE,NA,"GEs",6,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3880,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3881","",8736,FALSE,NA,"GEs",6,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3881,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3882","",8736,FALSE,NA,"GEs",10,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3882,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3883","",8736,FALSE,NA,"GEs",4,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3883,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3884","",8736,FALSE,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3884,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3885","",8736,FALSE,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3885,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3886","",8736,FALSE,NA,"GEs",5,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3886,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3887","",8736,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3887,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3888","",8736,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3888,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3889","",8736,FALSE,NA,"BAh",11,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3889,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3890","",8736,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3890,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3891","",8736,FALSE,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3891,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3892","",8736,FALSE,NA,"GEs",8,1,TRUE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3892,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3893","",8736,FALSE,NA,"GEs",12,2,FALSE,0,0,0,0,0,1,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3893,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3894","",8736,FALSE,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3894,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3895","",8736,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3895,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3896","",8736,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3896,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3897","",8736,FALSE,NA,"BAh",13,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3897,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3898","",8736,FALSE,NA,"RBu",18,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3898,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3899","",8736,FALSE,NA,"GEs",5,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3899,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3900","",8736,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3900,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3901","",8736,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3901,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3902","",8736,FALSE,NA,"GEs",9,1,FALSE,0,0,0,1,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3902,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3903","",8736,FALSE,NA,"GEs",5,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3903,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"3904","",8736,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3904,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3905","",8736,FALSE,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3905,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"3906","",8736,FALSE,NA,"GEs",8,1,FALSE,0,0,0,0,0,0,NA,TRUE,FALSE,"goe_ans",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3906,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
