Plotnummer,Quadrant,Rueckegasse,Esche markiert,Baumart,Hoehe,Hoehe Vorjahr,Hoehe Vorvorjahr,Anzahl Triebe,ETS abgestorben frisch,ETS abgestorben alt,ETS lebend,Verbiss lebend,Verbiss tot,Sonstige Gruende tot,Bemerkungen,Rand,Zaun
,,,,SAh,261,243,228,,,,,,,,,FALSE,FALSE
,,,,SAh,148,145,107,,,,,,,,,FALSE,FALSE
53,Norden,,,SAh,133,102,70,,,,,,,,,FALSE,FALSE
,,,,SAh,155,108,86,,,,,,,,,FALSE,FALSE
,,,,SAh,134,93,78,,,,,,,,,FALSE,FALSE
,,,,SAh,91,63,43,,,,,,,,,FALSE,FALSE
,,,,SAh,95,80,63,,,,,,,,,FALSE,FALSE
,,,,SAh,178,134,116,,,,,,,,,FALSE,FALSE
,,,,SAh,280,173,145,,,,,,,,,FALSE,FALSE
,,,,SAh,128,73,45,,,,,,,,,FALSE,FALSE
,,,,SAh,75,66,42,,,,,,,,,FALSE,FALSE
,,,,SAh,92,87,74,,,,,,,,,FALSE,FALSE
,Westen,,,BAh,90,75,57,,,,,,,,,FALSE,FALSE
,,,,SAh,111,102,84,,,,,,,,,FALSE,FALSE
,,,West,Esche,121,114,106,2,,,,,,1,,FALSE,FALSE
,,,,SAh,92,65,52,,,,,,,,,FALSE,FALSE
,,,,SAh,285,205,148,,,,,,,,,FALSE,FALSE
,,,,SAh,79,62,48,,,,,,,,,FALSE,FALSE
,Osten,,,SAh,147,112,78,,,,,,,,,FALSE,FALSE
,,,,SAh,128,110,74,,,,,,,,,FALSE,FALSE
,,,,SAh,111,98,86,,,,,,,,,FALSE,FALSE
,,,,SAh,120,105,90,,,,,,,,,FALSE,FALSE
,Süden,,,Weißdorn spec.,1629,1290,1230,,,,,,,,,FALSE,FALSE
,,,,SAh,130,101,75,,,,,,,,,FALSE,FALSE
,,,Süd,Esche,312,268,230,1,,,T1,,,,,FALSE,FALSE
66,Westen,,West,Esche,68,23,,2,,,,,,1,Schilfartiger Grashorst über einem Drittel des Plottes,FALSE,FALSE
,Süden,,,Quercus spec,284,200,188,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,523,423,361,,,,,,,,,FALSE,FALSE
,,,,SAh,257,202,102,,,,,,,,,FALSE,FALSE
71,Osten,Ja,,SAh,73,,,,,,,,,,,FALSE,FALSE
,,,,SAh,43,37,,,,,,,,,,FALSE,FALSE
,,,,SAh,65,61,55,,,,,,,,,FALSE,FALSE
,,,,SAh,70,66,,,,,,,,,,FALSE,FALSE
,,,,SAh,118,100,67,,,,,,,,,FALSE,FALSE
,,,,Esche,471,395,307,3,,1,t1,,,,,FALSE,FALSE
,,,,SAh,129,103,93,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,99,89,85,,,,,,,,,FALSE,FALSE
,,,,SAh,96,84,,,,,,,,,,FALSE,FALSE
,,,,SAh,62,54,,,,,,,,,,FALSE,FALSE
,,,,SAh,111,91,57,,,,,,,,,FALSE,FALSE
,,,,SAh,137,117,78,,,,,,,,,FALSE,FALSE
,,,,Esche,61,,,1,,,,,,,,FALSE,FALSE
,,,,Esche,64,,,1,,,,,,,,FALSE,FALSE
,,,,Esche,41,39,,1,,,,,,,,FALSE,FALSE
,,,,SAh,94,83,,,,,,,,,,FALSE,FALSE
,,,,SAh,82,79,65,,,,,,,,,FALSE,FALSE
,,,,SAh,61,58,,,,,,,,,,FALSE,FALSE
,,,,SAh,95,86,66,,,,,,,,,FALSE,FALSE
,,,,Esche,51,,,1,,,,,,,,FALSE,FALSE
,,,Ost,Esche,48,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,69,62,,,,,,,,,,FALSE,FALSE
,,,,SAh,165,150,123,,,,,,,,,FALSE,FALSE
,,,,SAh,81,77,58,,,,,,,,,FALSE,FALSE
,,,,Esche,70,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,111,99,80,,,,,,,,,FALSE,FALSE
,,,,SAh,104,82,52,,,,,,,,,FALSE,FALSE
,,,,Esche,502,423,357,8,,1,T4,,,2,Krebs,FALSE,FALSE
,,,,SAh,104,96,73,,,,,,,,,FALSE,FALSE
,,,,Esche,37,,,1,,,,,,,,FALSE,FALSE
,,,,Esche,46,42,,,,,,,,,,FALSE,FALSE
,,,,SAh,105,101,71,,,,,,,,,FALSE,FALSE
,Süden,,,Quercus spec,103,18,,,,,,,,,,FALSE,FALSE
,,,,SAh,142,134,98,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,70,,,,,,,,,,,FALSE,FALSE
,,,,SAh,80,77,56,,,,,,,,,FALSE,FALSE
,,,,Esche,623,543,447,,1,1,t1,,,1,297 grüne Höhe,FALSE,FALSE
,,,,SAh,161,123,93,,,,,,,,,FALSE,FALSE
,,,Süd,Esche,220,209,189,1,t1,,,,,,,FALSE,FALSE
,,,,Quercus spec,78,,,,,,,,,,,FALSE,FALSE
,,,,SAh,511,463,406,,,,,,,,,FALSE,FALSE
,,,,Esche,52,,,1,,,,,,,,FALSE,FALSE
,,,,Esche,48,44,,1,,,,,,,,FALSE,FALSE
,,,,SAh,117,95,65,,,,,,,,,FALSE,FALSE
,,,,SAh,163,125,89,,,,,,,,,FALSE,FALSE
,,,,SAh,89,,,,,,,,,,,FALSE,FALSE
,,,,SAh,406,356,330,,,,,,,,,FALSE,FALSE
,,,,Esche,40,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,329,323,297,,,,,,,,,FALSE,FALSE
,,,,SAh,287,280,267,,,,,,,,,FALSE,FALSE
,,,,SAh,350,333,305,,,,,,,,,FALSE,FALSE
,,,,SAh,104,88,45,,,,,,,,,FALSE,FALSE
,,,,Esche,596,523,434,7,t6,1,,,,,Grüne Höhe 55,FALSE,FALSE
,,,,SAh,100,72,57,,,,,,,,,FALSE,FALSE
,,,,SAh,114,104,74,,,,,,,,,FALSE,FALSE
,,,,SAh,123,98,78,,,,,,,,,FALSE,FALSE
,,,,SAh,123,117,80,,,,,,,,,FALSE,FALSE
,,,,SAh,318,288,272,,,,,,,,,FALSE,FALSE
,,,,Esche,47,42,,2,,,,1,,,,FALSE,FALSE
,,,,SAh,374,354,334,,,,,,,,,FALSE,FALSE
,,,,SAh,100,94,73,,,,,,,,,FALSE,FALSE
,,,,HBu,120,71,54,,,,,,,,,FALSE,FALSE
,,,,SAh,102,92,77,,,,,,,,,FALSE,FALSE
,,,,SAh,55,50,18,,,,,,,,,FALSE,FALSE
,,,,SAh,107,104,82,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,111,,,,,,,,,,,FALSE,FALSE
,,,,SAh,310,299,293,,,,,,,,,FALSE,FALSE
,,,,SAh,323,250,217,,,,,,,,,FALSE,FALSE
,,,,SAh,129,116,83,,,,,,,,,FALSE,FALSE
,,,,SAh,126,120,94,,,,,,,,,FALSE,FALSE
,Norden,,,SAh,94,89,,,,,,,,,,FALSE,FALSE
,,,,SAh,102,93,,,,,,,,,,FALSE,FALSE
,,,,SAh,121,108,74,,,,,,,,,FALSE,FALSE
,,,,SAh,49,,,,,,,,,,,FALSE,FALSE
,,,,SAh,71,65,49,,,,,,,,,FALSE,FALSE
,,,,Esche,57,,,1,,,,,,,,FALSE,FALSE
,,,,Esche,56,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,69,,,,,,,,,,,FALSE,FALSE
,,,,SAh,64,54,39,,,,,,,,,FALSE,FALSE
,,,,SAh,68,65,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,71,,,,,,,,,,,FALSE,FALSE
,,,,SAh,132,122,99,,,,,,,,,FALSE,FALSE
,,,,SAh,108,102,84,,,,,,,,,FALSE,FALSE
,,,,SAh,58,,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,91,81,64,,,,,,,,,FALSE,FALSE
,,,,SAh,90,83,57,,,,,,,,,FALSE,FALSE
,,,,SAh,119,112,79,,,,,,,,,FALSE,FALSE
,,,,SAh,126,90,,,,,,,,,,FALSE,FALSE
,,,,SAh,110,91,65,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,90,,,,,,,,,,,FALSE,FALSE
,,,,SAh,80,62,24,,,,,,,,,FALSE,FALSE
,,,,SAh,110,87,54,,,,,,,,,FALSE,FALSE
,,,,SAh,117,103,63,,,,,,,,,FALSE,FALSE
,,,,SAh,88,82,55,,,,,,,,,FALSE,FALSE
,,,,Esche,616,523,404,10,3,,t7,,,,grüne Höhe 52,FALSE,FALSE
,,,,Esche,59,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,156,116,48,,,,,,,,,FALSE,FALSE
,,,,SAh,88,78,47,,,,,,,,,FALSE,FALSE
,,,,Esche,67,,,,,,,,,,,FALSE,FALSE
,,,,SAh,228,209,189,,,,,,,,,FALSE,FALSE
,,,,SAh,105,104,65,,,,,,,,,FALSE,FALSE
,,,,SAh,140,137,102,,,,,,,,,FALSE,FALSE
,,,,SAh,90,83,44,,,,,,,,,FALSE,FALSE
,,,,SAh,133,124,88,,,,,,,,,FALSE,FALSE
,,,,Esche,76,,,1,,,,,,,,FALSE,FALSE
,,,,Esche,64,,,,,,,,,,,FALSE,FALSE
,,,,SAh,103,74,48,,,,,,,,,FALSE,FALSE
,,,,Esche,133,123,110,8,,,1,,,3,45°,FALSE,FALSE
,,,,SAh,67,59,,,,,,,,,,FALSE,FALSE
,,,,SAh,71,64,46,,,,,,,,,FALSE,FALSE
,,,,SAh,330,323,296,,,,,,,,,FALSE,FALSE
,,,,SAh,80,77,,,,,,,,,,FALSE,FALSE
,,,,SAh,103,96,66,,,,,,,,,FALSE,FALSE
,,,,SAh,111,100,80,,,,,,,,,FALSE,FALSE
,,,,SAh,96,76,52,,,,,,,,,FALSE,FALSE
,,,Nord,Esche,406,344,307,8,,t2,,,1,2,,FALSE,FALSE
,,,,SAh,184,175,90,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,100,,,,,,,,,,,FALSE,FALSE
,,,,SAh,126,111,73,,,,,,,,,FALSE,FALSE
,,,,SAh,70,,,,,,,,,,,FALSE,FALSE
,,,,SAh,93,80,51,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,53,,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,196,145,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,120,97,,,,,,,,,,FALSE,FALSE
,,,,SAh,127,111,64,,,,,,,,,FALSE,FALSE
,,,,SAh,107,101,71,,,,,,,,,FALSE,FALSE
,,,,SAh,145,117,80,,,,,,,,,FALSE,FALSE
,Westen,,,SAh,99,87,55,,,,,,,,,FALSE,FALSE
,,,,SAh,80,56,38,,,,,,,,,FALSE,FALSE
,,,,SAh,121,100,71,,,,,,,,,FALSE,FALSE
,,,,SAh,84,75,,,,,,,,,,FALSE,FALSE
,,,,SAh,102,95,42,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,153,134,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,116,87,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,130,,,,,,,,,,,FALSE,FALSE
,,,,SAh,84,79,55,,,,,,,,,FALSE,FALSE
,,,,SAh,102,98,71,,,,,,,,,FALSE,FALSE
,,,,SAh,120,100,71,,,,,,,,,FALSE,FALSE
,,,,Esche,474,407,350,2,1,,1,,,,,FALSE,FALSE
,,,,SAh,91,85,64,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,63,,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,180,33,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,106,,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,51,,,,,,,,,,,FALSE,FALSE
,,,,HBu,351,300,228,,,,,,,,,FALSE,FALSE
,,,,SAh,105,93,82,,,,,,,,,FALSE,FALSE
,,,,BAh,109,95,72,,,,,,,,,FALSE,FALSE
,,,,SAh,139,101,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,162,130,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,100,,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,110,,,,,,,,,,,FALSE,FALSE
,,,,SAh,159,151,145,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,125,,,,,,,,,,,FALSE,FALSE
,,,,SAh,137,124,97,,,,,,,,,FALSE,FALSE
,,,,SAh,175,168,122,,,,,,,,,FALSE,FALSE
,,,,SAh,134,117,91,,,,,,,,,FALSE,FALSE
,,,,SAh,120,92,52,,,,,,,,,FALSE,FALSE
,,,,SAh,129,126,84,,,,,,,,,FALSE,FALSE
,,,,HBu,213,181,165,,,,,,,,,FALSE,FALSE
,,,,SAh,117,101,69,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,157,120,,,,,,,,,,FALSE,FALSE
,,,,SAh,69,55,38,,,,,,,,,FALSE,FALSE
,,,,SAh,240,209,194,,,,,,,,,FALSE,FALSE
,,,,SAh,112,100,,,,,,,,,,FALSE,FALSE
,,,,Esche,880,671,594,13,1,,2,,2,,,FALSE,FALSE
,,,,SAh,286,279,265,,,,,,,,,FALSE,FALSE
,,,,SAh,73,,,,,,,,,,,FALSE,FALSE
,,,,SAh,106,101,68,,,,,,,,,FALSE,FALSE
,,,,SAh,406,369,336,,,,,,,,,FALSE,FALSE
,,,,Esche,60,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,108,96,68,,,,,,,,,FALSE,FALSE
,,,,SAh,110,100,60,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,153,122,,,,,,,,,,FALSE,FALSE
,,,,SAh,111,104,75,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,91,,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,155,85,,,,,,,,,,FALSE,FALSE
,,,,BAh,46,,,,,,,,,,,FALSE,FALSE
72,Nord,,,SAh,96,89,56,,,,,,,,,FALSE,FALSE
,,,,SAh,83,,,,,,,,,,,FALSE,FALSE
,,,,SAh,83,68,50,,,,,,,,,FALSE,FALSE
,Westen,,,SAh,94,90,78,,,,,,,,,FALSE,FALSE
,,,,SAh,89,85,79,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,121,113,,,,,,,,,,FALSE,FALSE
,,,,SAh,66,56,41,,,,,,,,,FALSE,FALSE
,Osten,,,HBu,39,,,,,,,,,,,FALSE,FALSE
,,,,SAh,56,,,,,,,,,,,FALSE,FALSE
,,,,SAh,133,125,114,,,,,,,,,FALSE,FALSE
,,,,SAh,86,79,65,,,,,,,,,FALSE,FALSE
,,,,SAh,84,80,60,,,,,,,,,FALSE,FALSE
,,,,SAh,123,111,70,,,,,,,,,FALSE,FALSE
,,,,SAh,100,88,63,,,,,,,,,FALSE,FALSE
,,,,SAh,100,85,71,,,,,,,,,FALSE,FALSE
,,,,SAh,110,103,76,,,,,,,,,FALSE,FALSE
,,,,HBu,63,,,,,,,,,,,FALSE,FALSE
,,,,SAh,130,120,83,,,,,,,,,FALSE,FALSE
,,,,SAh,115,107,89,,,,,,,,,FALSE,FALSE
,Süden,,,SAh,82,78,61,,,,,,,,,FALSE,FALSE
, ,,,Quercus spec,168,,,,,,,,,,,FALSE,FALSE
54,Norden,,,Weißdorn spec.,2383,2087,1545,,,,,,,,"Weißdorn 3 +- gleichgroße Triebe. 2 Senkrecht.Ganzer Plot voll Brombeere, die den 3. Weißdorntrieb runter drücken. Unter Brombeere alte Brombeere, tot. Unter toter Brombeere stehendes Wasser.",FALSE,FALSE
35,Süden,,,SAh,127,120,,,,,,,,,,FALSE,FALSE
,,,,SAh,182,168,98,,,,,,,,,FALSE,FALSE
,,,,SAh,98,88,60,,,,,,,,,FALSE,FALSE
,,,,SAh,145,137,120,,,,,,,,,FALSE,FALSE
,Westen,,,HBu,1080,555,508,,,,,,,,,FALSE,FALSE
,,,,FAh,892,105,85,,,,,,,,,FALSE,FALSE
,,,,FAh,620,385,354,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,178,163,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,160,147,119,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,167,132,,,,,,,,,,FALSE,FALSE
,,,,SAh,173,145,102,,,,,,,,,FALSE,FALSE
,,,,SAh,141,126,106,,,,,,,,,FALSE,FALSE
,,,,SAh,147,120,91,,,,,,,,,FALSE,FALSE
,,,,Pfaffenhütchen,179,80,,,,,,,,,,FALSE,FALSE
,,,,Pfaffenhütchen,159,50,50,,,,,,,,kriecht,FALSE,FALSE
,,,,Pfaffenhütchen,83,30,20,,,,,,,,liegt,FALSE,FALSE
,,,,Pfaffenhütchen,157,55,55,,,,,,,,liegt,FALSE,FALSE
,,,,SAh,112,104,80,,,,,,,,,FALSE,FALSE
,,,,SAh,90,82,58,,,,,,,,,FALSE,FALSE
,,,,SAh,105,94,65,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,135,105,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,129,88,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,120,,,,,,,,,,,FALSE,FALSE
,Norden,,,Quercus spec,393,203,150,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,143,,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,193,138,,,,,,,,,,FALSE,FALSE
,Osten,,Ost,Esche,234,204,200,4,,,,,,1,,FALSE,FALSE
,,,,Quercus spec,162,134,,,,,,,,,,FALSE,FALSE
3,Norden,,Nord,Esche,153,125,98,1,,,,,,,44611,FALSE,FALSE
,,,,SAh,220,205,196,,,,,,,,,FALSE,FALSE
,,,,SAh,110,92,75,,,,,,,,,FALSE,FALSE
,,,,SAh,96,87,74,,,,,,,,,FALSE,FALSE
,,,,SAh,86,,,,,,,,,,,FALSE,FALSE
,,,,SAh,229,198,165,,,,,,,,,FALSE,FALSE
,,,,SAh,102,84,65,,,,,,,,,FALSE,FALSE
,,,,SAh,65,,,,,,,,,,,FALSE,FALSE
,,,,SAh,193,170,141,,,,,,,,,FALSE,FALSE
,,,,SAh,74,66,52,,,,,,,,,FALSE,FALSE
,,,,SAh,161,150,140,,,,,,,,,FALSE,FALSE
,,,,SAh,150,137,132,,,,,,,,,FALSE,FALSE
,,,,SAh,250,232,217,,,,,,,,,FALSE,FALSE
,Osten,,Ost,Esche,240,192,106,1,T1,,,,,,Grüne Höhe 95mm,FALSE,FALSE
,,,,Esche,174,135,113,1,,,,,,,,FALSE,FALSE
,,,,SAh,97,80,58,,,,,,,,,FALSE,FALSE
,,,,SAh,85,73,55,,,,,,,,,FALSE,FALSE
,,,,SAh,103,89,62,,,,,,,,,FALSE,FALSE
,,,,BAh,58,,,,,,,,,,,FALSE,FALSE
,,,,SAh,94,88,76,,,,,,,,,FALSE,FALSE
,,,,Esche,299,267,259,2,,,,,,,,FALSE,FALSE
,,,,Esche,90,87,73,3,,,,,,1,,FALSE,FALSE
,,,,HBu,73,,,,,,,,,,,FALSE,FALSE
,,,,SAh,84,76,65,,,,,,,,,FALSE,FALSE
,,,,SAh,93,83,66,,,,,,,,,FALSE,FALSE
,Süden,,,SAh,74,,,,,,,,,,,FALSE,FALSE
,,,,SAh,78,,,,,,,,,,,FALSE,FALSE
,,,,SAh,85,64,50,,,,,,,,,FALSE,FALSE
,,,,SAh,120,85,,,,,,,,,,FALSE,FALSE
,,,,SAh,74,71,54,,,,,,,,,FALSE,FALSE
,,,,SAh,75,,,,,,,,,,,FALSE,FALSE
,,,,SAh,88,77,61,,,,,,,,,FALSE,FALSE
,,,,SAh,83,,,,,,,,,,,FALSE,FALSE
,,,,SAh,137,104,71,,,,,,,,,FALSE,FALSE
,,,,SAh,125,113,77,,,,,,,,,FALSE,FALSE
,,,,SAh,87,80,50,,,,,,,,,FALSE,FALSE
,,,Süd,Esche,223,168,123,2,,,,,,,"Tiefzwiesel, direkt über Boden Waagerechter Wuchs, bei 17cm Abstand gehen beide Triebe in die senkrechte über",FALSE,FALSE
,,,,Quercus spec,311,225,,,,,,,,,,FALSE,FALSE
,,,,Esche,64,51,,1,,,,,,,,FALSE,FALSE
,,,,SAh,120,103,73,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,147,142,128,,,,,,,,,FALSE,FALSE
,,,,SAh,99,75,55,,,,,,,,,FALSE,FALSE
,,,,SAh,116,88,78,,,,,,,,,FALSE,FALSE
,,,,Esche,59,46,,,,,,,,,,FALSE,FALSE
,Westen,,West,Esche,523,257,125,1,,,T1,,,,"Grüne H+he: 255mm. Mittig am  Stamm b efallen, darüber wird noch absterben.",FALSE,FALSE
,,,,Quercus spec,132,113,111,,,,,,,,,FALSE,FALSE
,,,,Esche,78,64,,1,,,,,,,,FALSE,FALSE
,,,,SAh,93,84,70,,,,,,,,,FALSE,FALSE
,,,,HBu,61,45,,,,,,,,,,FALSE,FALSE
,,,,HBu,55,,,,,,,,,,,FALSE,FALSE
,,,,SAh,77,70,58,,,,,,,,,FALSE,FALSE
,,,,SAh,95,88,70,,,,,,,,,FALSE,FALSE
,,,,SAh,93,87,66,,,,,,,,,FALSE,FALSE
,,,,Esche,60,50,,1,,,,,,,,FALSE,FALSE
,,,,SAh,100,93,,,,,,,,,,FALSE,FALSE
,,,,Esche,121,114,108,1,,,,,,,,FALSE,FALSE
,,,,Esche,55,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,187,152,123,,,,,,,,,FALSE,FALSE
,,,,Esche,59,,,1,,,,,,,,FALSE,FALSE
,,,,HBu,50,,,,,,,,,,,FALSE,FALSE
,,,,SAh,77,65,48,,,,,,,,,FALSE,FALSE
,,,,Esche,297,214,183,2,,,,,,,,FALSE,FALSE
,,,,HBu,272,261,212,,,,,,,,,FALSE,FALSE
,,,,SAh,106,90,64,,,,,,,,,FALSE,FALSE
,,,,Esche,61,58,54,2,,,,,,,,FALSE,FALSE
,,,,SAh,121,101,75,,,,,,,,,FALSE,FALSE
,,,,SAh,78,,,,,,,,,,,FALSE,FALSE
,,,,SAh,91,80,60,,,,,,,,,FALSE,FALSE
11,Norden,,,SAh,468,452,409,,,,,,,,,FALSE,FALSE
,,,,SAh,120,98,83,,,,,,,,,FALSE,FALSE
,,,,Esche,821,669,599,5,1,,t3,,,1,230 grüne höhe,FALSE,FALSE
,,,Nord,Esche,693,507,194,13,t2,2,1,,1,5,,FALSE,FALSE
,,,,SAh,151,118,84,,,,,,,,,FALSE,FALSE
,,,,SAh,126,94,70,,,,,,,,,FALSE,FALSE
,,,,SAh,123,95,,,,,,,,,,FALSE,FALSE
,,,,SAh,82,68,50,,,,,,,,,FALSE,FALSE
,,,,SAh,156,102,62,,,,,,,,,FALSE,FALSE
,,,,SAh,102,90,78,,,,,,,,,FALSE,FALSE
,,,,SAh,85,66,,,,,,,,,,FALSE,FALSE
,,,,SAh,120,88,60,,,,,,,,,FALSE,FALSE
,,,,SAh,106,97,82,,,,,,,,,FALSE,FALSE
,,,,Esche,438,303,200,19,t1,9,,,,1,"grüne Höhe 328, gesamthöhe Pflanze mind. 656",FALSE,FALSE
,,,,SAh,74,60,,,,,,,,,,FALSE,FALSE
,,,,SAh,103,92,65,,,,,,,,,FALSE,FALSE
,Osten,,,SAh,133,101,76,,,,,,,,,FALSE,FALSE
,,,,SAh,118,90,59,,,,,,,,,FALSE,FALSE
,,,,SAh,123,88,67,,,,,,,,,FALSE,FALSE
,,,,SAh,76,53,,,,,,,,,,FALSE,FALSE
,,,,SAh,102,84,51,,,,,,,,,FALSE,FALSE
,,,,SAh,151,114,87,,,,,,,,,FALSE,FALSE
,,,,SAh,207,130,92,,,,,,,,,FALSE,FALSE
,,,,SAh,74,59,40,,,,,,,,,FALSE,FALSE
,Süden,,,SAh,112,90,72,,,,,,,,,FALSE,FALSE
,Westen,,,SAh,83,65,44,,,,,,,,,FALSE,FALSE
,,,,SAh,88,80,67,,,,,,,,,FALSE,FALSE
,,,,SAh,84,78,60,,,,,,,,,FALSE,FALSE
,,,,SAh,139,102,76,,,,,,,,,FALSE,FALSE
,,,,SAh,134,112,76,,,,,,,,,FALSE,FALSE
,,,,SAh,112,96,76,,,,,,,,,FALSE,FALSE
,,,,SAh,114,90,70,,,,,,,,,FALSE,FALSE
,,,,SAh,104,95,75,,,,,,,,,FALSE,FALSE
,,,,SAh,167,101,66,,,,,,,,,FALSE,FALSE
,,,,SAh,96,86,74,,,,,,,,,FALSE,FALSE
9,Süden,Direkt auf Fahrspuhr,,SAh,146,124,118,,,,,,,,"Rückegasse, direkt auf der Fahrspur, n und o steht unter Wasser",FALSE,FALSE
14,Norden,,Nord,Esche,64,51,,1,,,,,,,,FALSE,FALSE
,,,,Esche,97,89,81,2,,,,,,1,,FALSE,FALSE
,,,,Esche,218,181,134,4,,,,,,1,,FALSE,FALSE
,,,,Esche,152,132,116,1,T1,,,,,,Grüne H+he 35,FALSE,FALSE
,,,,SAh,55,49,,,,,,,,,,FALSE,FALSE
,,,,SAh,86,80,58,,,,,,,,,FALSE,FALSE
,,,,SAh,106,94,73,,,,,,,,,FALSE,FALSE
,,,,Esche,50,,,1,,,,,,,,FALSE,FALSE
,,,,Quercus spec,118,,,,,,,,,,,FALSE,FALSE
,,,,SAh,72,50,34,,,,,,,,,FALSE,FALSE
,,,,HBu,120,116,114,,,,,,,,,FALSE,FALSE
,,,,SAh,95,88,72,,,,,,,,,FALSE,FALSE
,,,,Esche,279,222,83,4,T1,,,,,1,GH 175mm,FALSE,FALSE
,,,,SAh,192,154,116,,,,,,,,,FALSE,FALSE
,Osten,,,Quercus spec,211,185,176,,,,,,,,,FALSE,FALSE
,,,,Esche,113,98,77,1,,,,,,,,FALSE,FALSE
,,,,Esche,59,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,66,52,50,,,,,,,,,FALSE,FALSE
,,,,Esche,232,215,165,3,T2,,,,,1,GrH 70mm,FALSE,FALSE
,,,Ost,Esche,123,110,86,1,,,,,,,,FALSE,FALSE
,,,,SAh,80,,,,,,,,,,,FALSE,FALSE
,,,,SAh,75,61,52,,,,,,,,,FALSE,FALSE
,Süden,,Süd,Esche,48,,,1,,,,,,,,FALSE,FALSE
,,,,Esche,215,198,185,3,,,,,,2,,FALSE,FALSE
,,,,SAh,79,73,64,,,,,,,,,FALSE,FALSE
,,,,SAh,80,72,65,,,,,,,,,FALSE,FALSE
,,,,SAh,103,94,66,,,,,,,,,FALSE,FALSE
,,,,SAh,128,110,87,,,,,,,,,FALSE,FALSE
,,,,SAh,190,170,114,,,,,,,,,FALSE,FALSE
,Westen,,,SAh,102,67,53,,,,,,,,,FALSE,FALSE
,,,,HBu,85,77,67,,,,,,,,,FALSE,FALSE
,,,,Esche,49,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,75,68,59,,,,,,,,,FALSE,FALSE
,,,,HBu,65,46,41,,,,,,,,,FALSE,FALSE
,,,,HBu,43,36,,,,,,,,,,FALSE,FALSE
,,,,SAh,76,59,48,,,,,,,,,FALSE,FALSE
,,,,HBu,150,140,103,,,,,,,,,FALSE,FALSE
,,,,HBu,152,131,125,,,,,,,,,FALSE,FALSE
,,,West,Esche,60,,,,,,,,,,,FALSE,FALSE
28,Westen,,,SAh,128,84,48,,,,,,,,"Baum 156 im Nordquadrant (Hbu), Totast über  ost und Südquadrant.",FALSE,FALSE
,,,,SAh,99,70,40,,,,,,,,,FALSE,FALSE
,,,West,Esche,163,142,121,1,,,,,,,,FALSE,FALSE
,,,,SAh,115,70,,,,,,,,,,FALSE,FALSE
,Norden,,,SAh,112,84,60,,,,,,,,,FALSE,FALSE
,,,,SAh,120,102,85,,,,,,,,,FALSE,FALSE
,Osten,,,HBu,743,580,535,,,,,,,,Stockausschlag aus Baum 156,FALSE,FALSE
,,,,Weißdorn spec.,435,350,323,,,,,,,,,FALSE,FALSE
,,,,SAh,105,99,91,,,,,,,,,FALSE,FALSE
,,,Ost,Esche,60,,,1,,,,,,,,FALSE,FALSE
