Time,Seconds,FlachT  ,FlachW1 ,FlachW2 ,FlachW3 ,TiefT   ,TiefW1  ,TiefW2  ,TiefW3  
2022/05/07 03:21 AM,1651886460,11,55,33,25,9,14,11,15
2022/05/07 04:21 AM,1651890060,11,54,32,25,9,14,11,15
2022/05/07 05:21 AM,1651893660,11,54,32,25,9,14,11,15
2022/05/07 06:21 AM,1651897260,11,54,33,25,9,14,11,15
2022/05/07 07:21 AM,1651900860,11,54,33,25,9,14,11,15
2022/05/07 08:21 AM,1651904460,11,54,33,25,9,14,11,15
2022/05/07 09:21 AM,1651908060,11,54,33,25,9,14,11,15
2022/05/07 10:21 AM,1651911660,10,54,33,25,9,14,11,15
2022/05/07 11:21 AM,1651915260,11,54,33,26,9,14,11,15
2022/05/07 12:21 PM,1651918860,10,54,33,26,9,14,11,15
2022/05/07 01:21 PM,1651922460,11,55,34,26,9,14,11,15
2022/05/07 02:21 PM,1651926060,11,55,34,26,9,14,12,15
2022/05/07 03:21 PM,1651929660,11,55,34,26,9,14,12,15
2022/05/07 04:21 PM,1651933260,11,55,34,26,9,14,12,15
2022/05/07 05:21 PM,1651936860,11,55,34,27,9,14,12,15
2022/05/07 06:21 PM,1651940460,11,56,34,27,9,14,12,15
2022/05/07 07:21 PM,1651944060,11,55,34,27,9,14,12,15
2022/05/07 08:21 PM,1651947660,11,55,34,27,10,14,12,15
2022/05/07 09:21 PM,1651951260,12,56,34,27,10,15,12,15
2022/05/07 10:21 PM,1651954860,11,56,34,27,9,14,12,15
2022/05/07 11:21 PM,1651958460,11,56,34,27,9,14,12,15
2022/05/08 12:21 AM,1651962060,11,56,34,27,9,14,12,15
2022/05/08 01:21 AM,1651965660,11,56,34,27,9,14,12,15
2022/05/08 02:21 AM,1651969260,11,56,35,27,9,14,13,15
2022/05/08 03:21 AM,1651972860,11,56,35,27,9,14,13,15
2022/05/08 04:21 AM,1651976460,11,56,35,27,9,15,13,15
2022/05/08 05:21 AM,1651980060,11,56,35,28,9,15,13,15
2022/05/08 06:21 AM,1651983660,11,55,35,27,9,14,13,15
2022/05/08 07:21 AM,1651987260,11,55,35,28,9,15,13,15
2022/05/08 08:21 AM,1651990860,11,55,35,28,9,15,13,15
2022/05/08 09:21 AM,1651994460,11,55,35,28,9,15,13,15
2022/05/08 10:21 AM,1651998060,11,55,35,28,9,15,13,15
2022/05/08 11:21 AM,1652001660,11,55,35,28,10,15,13,15
2022/05/08 12:21 PM,1652005260,11,55,35,28,10,15,13,15
2022/05/08 01:21 PM,1652008860,11,56,36,29,10,15,13,15
2022/05/08 02:21 PM,1652012460,11,56,36,29,9,15,13,15
2022/05/08 03:21 PM,1652016060,11,56,36,29,10,15,14,15
2022/05/08 04:21 PM,1652019660,11,57,36,29,9,15,14,15
2022/05/08 05:21 PM,1652023260,11,57,36,29,9,15,14,15
2022/05/08 06:21 PM,1652026860,12,57,37,29,9,15,14,15
2022/05/08 07:21 PM,1652030460,12,57,36,29,10,15,14,15
2022/05/08 08:21 PM,1652034060,12,57,36,29,10,15,14,15
2022/05/08 09:21 PM,1652037660,12,57,36,29,10,15,14,15
2022/05/08 10:21 PM,1652041260,12,57,36,29,10,15,14,15
2022/05/08 11:21 PM,1652044860,12,57,37,30,9,15,14,15
2022/05/09 12:21 AM,1652048460,12,57,37,30,9,15,14,15
2022/05/09 01:21 AM,1652052060,12,57,37,30,10,15,14,15
2022/05/09 02:21 AM,1652055660,11,57,37,29,10,15,14,15
2022/05/09 03:21 AM,1652059260,11,57,37,30,10,15,15,15
2022/05/09 04:21 AM,1652062860,11,57,37,30,10,15,15,15
2022/05/09 05:21 AM,1652066460,11,56,37,30,10,15,15,15
2022/05/09 06:21 AM,1652070060,11,56,37,30,10,15,15,15
2022/05/09 07:21 AM,1652073660,11,57,38,30,10,15,15,15
2022/05/09 08:21 AM,1652077260,11,57,38,30,10,15,15,15
2022/05/09 09:21 AM,1652080860,11,56,38,30,10,15,15,15
2022/05/09 10:21 AM,1652084460,11,56,38,30,10,15,15,15
2022/05/09 11:21 AM,1652088060,11,57,38,31,10,15,15,15
2022/05/09 12:21 PM,1652091660,11,56,38,31,10,15,15,15
2022/05/09 01:21 PM,1652095260,11,56,38,31,10,15,15,15
2022/05/09 02:21 PM,1652098860,11,57,38,31,10,15,15,15
2022/05/09 03:21 PM,1652102460,11,57,38,31,10,15,15,15
2022/05/09 04:21 PM,1652106060,12,58,39,32,10,15,16,15
2022/05/09 05:21 PM,1652109660,12,58,39,32,10,15,16,15
2022/05/09 06:21 PM,1652113260,12,59,39,32,10,15,16,15
2022/05/09 07:21 PM,1652116860,12,58,39,32,10,15,16,15
2022/05/09 08:21 PM,1652120460,13,59,39,32,10,15,16,15
2022/05/09 09:21 PM,1652124060,13,59,39,32,10,15,16,15
2022/05/09 10:21 PM,1652127660,13,59,39,32,10,15,16,15
2022/05/09 11:21 PM,1652131260,12,59,39,32,10,15,16,15
2022/05/10 12:21 AM,1652134860,12,59,39,32,10,15,16,15
2022/05/10 01:21 AM,1652138460,12,59,40,32,10,15,16,15
2022/05/10 02:21 AM,1652142060,12,59,40,33,10,15,16,15
2022/05/10 03:21 AM,1652145660,12,59,40,33,10,15,16,15
2022/05/10 04:21 AM,1652149260,12,58,40,32,10,15,16,15
2022/05/10 05:21 AM,1652152860,12,58,40,32,10,15,16,15
2022/05/10 06:21 AM,1652156460,12,58,40,33,10,15,16,15
2022/05/10 07:21 AM,1652160060,12,58,40,33,10,15,16,15
2022/05/10 08:21 AM,1652163660,12,58,40,33,10,15,16,15
2022/05/10 09:21 AM,1652167260,12,58,41,33,10,15,16,15
2022/05/10 10:21 AM,1652170860,12,58,41,33,10,15,16,16
2022/05/10 11:21 AM,1652174460,12,58,41,34,10,15,16,16
2022/05/10 12:21 PM,1652178060,12,58,41,34,10,15,17,16
2022/05/10 01:21 PM,1652181660,12,58,41,34,10,15,17,16
2022/05/10 02:21 PM,1652185260,12,58,41,34,10,15,17,16
2022/05/10 03:21 PM,1652188860,12,59,42,35,10,15,17,16
2022/05/10 04:21 PM,1652192460,12,59,42,35,10,15,17,16
2022/05/10 05:21 PM,1652196060,12,59,42,35,10,15,17,16
2022/05/10 06:21 PM,1652199660,13,59,42,35,10,15,17,16
2022/05/10 07:21 PM,1652203260,13,59,42,35,10,15,17,16
2022/05/10 08:21 PM,1652206860,13,59,42,35,10,16,17,16
2022/05/10 09:21 PM,1652210460,13,59,42,35,10,16,17,16
2022/05/10 10:21 PM,1652214060,13,59,42,35,10,16,17,16
2022/05/10 11:21 PM,1652217660,13,60,42,36,10,16,17,16
2022/05/11 12:21 AM,1652221260,13,60,42,36,10,16,18,16
2022/05/11 01:21 AM,1652224860,13,60,42,36,10,16,18,16
2022/05/11 02:21 AM,1652228460,13,60,43,36,10,16,18,16
2022/05/11 03:21 AM,1652232060,12,59,43,36,10,16,18,16
2022/05/11 04:21 AM,1652235660,12,59,43,36,10,16,18,16
2022/05/11 05:21 AM,1652239260,12,59,43,36,10,16,18,16
2022/05/11 06:21 AM,1652242860,12,59,43,36,10,16,18,16
2022/05/11 07:21 AM,1652246460,12,59,43,36,10,16,18,16
2022/05/11 08:21 AM,1652250060,12,59,44,37,10,16,18,16
2022/05/11 09:21 AM,1652253660,12,59,44,37,10,16,18,16
2022/05/11 10:21 AM,1652257260,12,59,44,37,10,16,18,16
2022/05/11 11:21 AM,1652260860,12,59,44,37,10,16,18,16
2022/05/11 12:21 PM,1652264460,12,58,44,37,10,16,18,16
2022/05/11 01:21 PM,1652268060,12,59,44,38,10,16,18,16
2022/05/11 02:21 PM,1652271660,12,59,45,38,10,16,19,16
2022/05/11 03:21 PM,1652275260,13,60,45,39,10,16,19,16
2022/05/11 04:21 PM,1652278860,13,60,45,39,10,16,19,16
2022/05/11 05:21 PM,1652282460,13,60,45,39,10,16,19,16
2022/05/11 06:21 PM,1652286060,13,60,45,39,10,16,19,16
2022/05/11 07:21 PM,1652289660,14,60,45,39,10,16,19,16
2022/05/11 08:21 PM,1652293260,14,60,45,39,10,16,19,16
2022/05/11 09:21 PM,1652296860,14,61,45,39,10,16,19,16
2022/05/11 10:21 PM,1652300460,14,61,45,40,10,16,19,16
2022/05/11 11:21 PM,1652304060,14,61,46,40,10,16,19,16
2022/05/12 12:21 AM,1652307660,13,61,46,40,10,16,19,16
2022/05/12 01:21 AM,1652311260,13,61,46,40,10,16,19,16
2022/05/12 02:21 AM,1652314860,13,61,46,40,10,17,20,17
2022/05/12 03:21 AM,1652318460,13,61,46,40,10,17,20,17
2022/05/12 04:21 AM,1652322060,13,61,46,40,10,17,20,17
2022/05/12 05:21 AM,1652325660,13,61,47,41,10,17,20,17
2022/05/12 06:21 AM,1652329260,13,60,46,40,10,17,20,17
2022/05/12 07:21 AM,1652332860,13,60,47,41,10,17,20,17
2022/05/12 08:21 AM,1652336460,13,60,47,41,10,17,20,17
2022/05/12 09:21 AM,1652340060,13,59,47,41,10,17,20,17
2022/05/12 10:21 AM,1652343660,13,60,47,41,10,17,20,17
2022/05/12 11:21 AM,1652347260,13,59,47,41,11,17,20,17
2022/05/12 12:21 PM,1652350860,13,59,47,41,11,17,20,17
2022/05/12 01:21 PM,1652354460,13,59,48,42,11,17,20,17
2022/05/12 02:21 PM,1652358060,13,59,48,42,11,17,21,17
2022/05/12 03:21 PM,1652361660,13,59,48,42,10,17,21,17
2022/05/12 04:21 PM,1652365260,13,60,49,43,10,17,21,17
2022/05/12 05:21 PM,1652368860,13,60,48,43,11,17,21,17
2022/05/12 06:21 PM,1652372460,14,60,49,44,11,17,21,17
2022/05/12 07:21 PM,1652376060,14,60,48,43,11,17,21,17
2022/05/12 08:21 PM,1652379660,14,60,49,43,11,17,21,17
2022/05/12 09:21 PM,1652383260,14,60,49,44,11,17,21,17
2022/05/12 10:21 PM,1652386860,14,61,49,44,11,18,21,17
2022/05/12 11:21 PM,1652390460,14,61,49,44,11,18,21,17
2022/05/13 12:21 AM,1652394060,14,61,50,44,11,18,21,17
2022/05/13 01:21 AM,1652397660,13,60,49,44,11,18,21,17
2022/05/13 02:21 AM,1652401260,13,60,50,44,11,18,21,18
2022/05/13 03:21 AM,1652404860,13,60,50,44,11,18,21,18
2022/05/13 04:21 AM,1652408460,13,60,50,45,11,18,22,18
2022/05/13 05:21 AM,1652412060,13,59,50,44,11,18,22,18
2022/05/13 06:21 AM,1652415660,13,60,50,45,11,18,22,18
2022/05/13 07:21 AM,1652419260,13,59,51,45,11,18,22,18
2022/05/13 08:21 AM,1652422860,13,59,51,45,11,18,22,18
2022/05/13 09:21 AM,1652426460,13,59,51,46,11,18,22,18
2022/05/13 10:21 AM,1652430060,13,59,51,46,11,18,22,18
2022/05/13 11:21 AM,1652433660,12,59,51,46,11,18,22,18
2022/05/13 12:21 PM,1652437260,12,58,51,46,11,18,22,18
2022/05/13 01:21 PM,1652440860,13,59,52,46,11,18,22,18
2022/05/13 02:21 PM,1652444460,12,59,52,47,11,18,22,18
2022/05/13 03:21 PM,1652448060,13,59,52,47,11,18,22,18
2022/05/13 04:21 PM,1652451660,13,59,52,47,11,19,23,18
2022/05/13 05:21 PM,1652455260,13,59,52,48,11,18,23,18
2022/05/13 06:21 PM,1652458860,13,59,52,48,11,18,23,18
2022/05/13 07:21 PM,1652462460,13,59,52,47,11,18,23,18
2022/05/13 08:21 PM,1652466060,13,59,52,48,11,19,23,18
2022/05/13 09:21 PM,1652469660,13,59,52,48,11,19,23,18
2022/05/13 10:21 PM,1652473260,13,59,53,48,11,19,23,18
2022/05/13 11:21 PM,1652476860,13,60,53,48,11,19,23,18
2022/05/14 12:21 AM,1652480460,13,60,53,49,11,19,23,19
2022/05/14 01:21 AM,1652484060,13,59,53,48,11,19,23,19
2022/05/14 02:21 AM,1652487660,13,59,53,49,11,19,23,19
2022/05/14 03:21 AM,1652491260,13,60,54,49,11,19,23,19
2022/05/14 04:21 AM,1652494860,13,60,54,49,11,19,23,19
2022/05/14 05:21 AM,1652498460,12,59,54,49,11,19,23,19
2022/05/14 06:21 AM,1652502060,12,59,54,49,11,19,23,19
2022/05/14 07:21 AM,1652505660,12,59,55,50,11,19,24,19
2022/05/14 08:21 AM,1652509260,12,59,55,50,11,19,24,19
2022/05/14 09:21 AM,1652512860,12,59,55,50,11,19,24,19
2022/05/14 10:21 AM,1652516460,12,59,55,50,11,19,24,19
2022/05/14 11:21 AM,1652520060,12,59,55,51,11,20,24,19
2022/05/14 12:21 PM,1652523660,12,58,55,51,11,20,24,19
2022/05/14 01:21 PM,1652527260,12,59,56,51,11,20,24,19
2022/05/14 02:21 PM,1652530860,12,59,56,51,11,20,24,19
2022/05/14 03:21 PM,1652534460,12,59,56,51,11,20,24,19
2022/05/14 04:21 PM,1652538060,13,60,56,52,11,20,25,20
2022/05/14 05:21 PM,1652541660,13,59,56,52,11,20,25,20
2022/05/14 06:21 PM,1652545260,13,59,56,52,11,20,24,20
2022/05/14 07:21 PM,1652548860,13,59,55,52,11,20,25,20
2022/05/14 08:21 PM,1652552460,13,59,56,52,11,20,25,20
2022/05/14 09:21 PM,1652556060,13,60,56,52,11,20,25,20
2022/05/14 10:21 PM,1652559660,13,60,57,53,11,21,25,20
2022/05/14 11:21 PM,1652563260,13,61,57,53,11,21,25,20
2022/05/15 12:21 AM,1652566860,13,60,57,53,11,21,25,20
2022/05/15 01:21 AM,1652570460,13,60,57,53,11,21,25,20
2022/05/15 02:21 AM,1652574060,13,60,57,53,11,21,25,20
2022/05/15 03:21 AM,1652577660,13,60,57,53,11,21,25,20
2022/05/15 04:21 AM,1652581260,13,60,57,53,11,21,25,20
2022/05/15 05:21 AM,1652584860,13,61,58,54,11,21,25,20
2022/05/15 06:21 AM,1652588460,13,61,58,54,11,21,25,21
2022/05/15 07:21 AM,1652592060,12,60,58,54,11,21,25,21
2022/05/15 08:21 AM,1652595660,12,60,58,54,11,21,25,21
2022/05/15 09:21 AM,1652599260,12,60,58,54,11,21,26,21
2022/05/15 10:21 AM,1652602860,12,60,59,54,11,21,26,21
2022/05/15 11:21 AM,1652606460,12,60,59,55,11,21,26,21
2022/05/15 12:21 PM,1652610060,13,60,59,55,11,22,26,21
2022/05/15 01:21 PM,1652613660,12,60,59,55,11,22,26,21
2022/05/15 02:21 PM,1652617260,13,60,59,56,11,22,26,21
2022/05/15 03:21 PM,1652620860,13,61,60,56,11,22,26,22
2022/05/15 04:21 PM,1652624460,13,61,60,56,11,22,27,22
2022/05/15 05:21 PM,1652628060,13,61,60,56,11,22,27,22
2022/05/15 06:21 PM,1652631660,14,62,60,57,11,22,27,22
2022/05/15 07:21 PM,1652635260,14,61,60,56,11,22,27,22
2022/05/15 08:21 PM,1652638860,14,62,60,57,11,23,27,22
2022/05/15 09:21 PM,1652642460,14,62,60,57,11,23,27,22
2022/05/15 10:21 PM,1652646060,14,62,60,57,11,23,27,22
2022/05/15 11:21 PM,1652649660,14,63,61,58,11,23,27,23
2022/05/16 12:21 AM,1652653260,13,63,61,58,11,23,27,23
2022/05/16 01:21 AM,1652656860,13,63,61,58,11,23,27,23
2022/05/16 02:21 AM,1652660460,13,63,61,58,11,23,27,23
2022/05/16 03:21 AM,1652664060,13,63,62,59,11,23,28,23
2022/05/16 04:21 AM,1652667660,13,63,62,59,11,23,28,23
2022/05/16 05:21 AM,1652671260,13,63,62,58,11,23,28,24
2022/05/16 06:21 AM,1652674860,13,63,62,59,11,24,28,24
2022/05/16 07:21 AM,1652678460,13,63,62,59,11,24,28,24
2022/05/16 08:21 AM,1652682060,13,62,62,59,11,24,28,24
2022/05/16 09:21 AM,1652685660,13,62,62,59,11,24,28,24
2022/05/16 10:21 AM,1652689260,13,62,62,59,11,24,28,24
2022/05/16 11:21 AM,1652692860,13,62,63,60,11,24,28,24
2022/05/16 12:21 PM,1652696460,13,63,63,60,11,24,28,25
2022/05/16 01:21 PM,1652700060,13,62,63,60,11,24,29,25
2022/05/16 02:21 PM,1652703660,13,63,64,61,11,24,29,25
2022/05/16 03:21 PM,1652707260,13,62,63,60,11,24,29,25
2022/05/16 04:21 PM,1652710860,14,64,64,62,11,25,29,25
2022/05/16 05:21 PM,1652714460,15,64,10,8,12,20,29,26
2022/05/16 06:21 PM,1652718060,15,18,11,11,11,18,5,13
2022/05/16 07:21 PM,1652721660,14,21,11,11,11,18,5,13
2022/05/16 08:21 PM,1652725260,14,23,11,11,11,18,8,13
2022/05/16 09:21 PM,1652728860,14,24,11,11,11,17,10,13
2022/05/16 10:21 PM,1652732460,14,25,12,11,11,17,11,13
2022/05/16 11:21 PM,1652736060,14,26,12,11,11,17,13,14
2022/05/17 12:21 AM,1652739660,14,28,13,11,11,17,15,14
2022/05/17 01:21 AM,1652743260,14,30,14,11,11,17,16,14
2022/05/17 02:21 AM,1652746860,14,32,15,12,11,17,18,14
2022/05/17 03:21 AM,1652750460,14,35,15,12,11,17,19,15
2022/05/17 04:21 AM,1652754060,13,37,16,13,11,17,20,15
2022/05/17 05:21 AM,1652757660,13,39,17,13,11,17,21,15
2022/05/17 06:21 AM,1652761260,13,42,18,14,11,17,22,15
2022/05/17 07:21 AM,1652764860,13,44,19,15,11,17,23,15
2022/05/17 08:21 AM,1652768460,13,46,20,16,11,17,24,15
2022/05/17 09:21 AM,1652772060,13,48,21,16,11,17,24,15
2022/05/17 10:21 AM,1652775660,13,49,22,17,11,17,25,15
2022/05/17 11:21 AM,1652779260,13,51,23,18,11,17,25,16
2022/05/17 12:21 PM,1652782860,13,51,24,19,11,17,25,16
2022/05/17 01:21 PM,1652786460,13,53,25,20,11,17,26,16
2022/05/17 02:21 PM,1652790060,13,54,26,21,11,17,26,16
2022/05/17 03:21 PM,1652793660,14,55,26,21,11,17,26,16
2022/05/17 04:21 PM,1652797260,14,56,27,22,11,17,26,16
2022/05/17 05:21 PM,1652800860,14,57,28,23,11,17,27,16
2022/05/17 06:21 PM,1652804460,14,58,29,24,11,17,27,16
2022/05/17 07:21 PM,1652808060,14,58,29,24,11,17,27,16
2022/05/17 08:21 PM,1652811660,14,59,30,25,11,17,27,16
2022/05/17 09:21 PM,1652815260,14,60,30,25,11,17,27,16
2022/05/17 10:21 PM,1652818860,14,60,31,26,11,17,27,17
2022/05/17 11:21 PM,1652822460,14,61,31,27,11,18,27,17
2022/05/18 12:21 AM,1652826060,14,61,32,27,11,18,27,17
2022/05/18 01:21 AM,1652829660,14,62,32,27,11,18,28,17
2022/05/18 02:21 AM,1652833260,14,62,32,28,11,18,28,17
2022/05/18 03:21 AM,1652836860,14,63,33,28,11,18,28,17
2022/05/18 04:21 AM,1652840460,14,63,33,29,11,18,28,18
2022/05/18 05:21 AM,1652844060,14,63,33,29,11,18,28,18
2022/05/18 06:21 AM,1652847660,14,64,34,29,11,18,28,18
2022/05/18 07:21 AM,1652851260,13,63,34,29,11,18,28,18
2022/05/18 08:21 AM,1652854860,13,63,34,30,11,18,28,18
2022/05/18 09:21 AM,1652858460,13,63,34,30,11,18,28,19
2022/05/18 10:21 AM,1652862060,13,64,35,31,11,18,28,19
2022/05/18 11:21 AM,1652865660,14,64,35,31,11,18,28,19
2022/05/18 12:21 PM,1652869260,14,64,35,31,11,18,28,19
2022/05/18 01:21 PM,1652872860,14,65,36,32,11,19,28,20
2022/05/18 02:21 PM,1652876460,14,65,36,32,11,19,28,20
2022/05/18 03:21 PM,1652880060,14,65,37,33,11,19,28,20
2022/05/18 04:21 PM,1652883660,15,66,37,33,11,19,28,20
2022/05/18 05:21 PM,1652887260,15,67,37,34,11,19,29,21
2022/05/18 06:21 PM,1652890860,15,67,38,34,12,19,29,21
2022/05/18 07:21 PM,1652894460,15,67,38,34,12,19,29,21
2022/05/18 08:21 PM,1652898060,15,68,38,35,12,19,29,22
2022/05/18 09:21 PM,1652901660,15,68,38,35,12,20,29,22
2022/05/18 10:21 PM,1652905260,15,69,39,36,11,20,29,22
2022/05/18 11:21 PM,1652908860,15,69,39,36,11,20,29,23
2022/05/19 12:21 AM,1652912460,15,70,40,37,11,20,29,23
2022/05/19 01:21 AM,1652916060,15,70,40,37,11,20,29,23
2022/05/19 02:21 AM,1652919660,15,69,40,37,11,21,29,24
2022/05/19 03:21 AM,1652923260,15,70,40,37,11,21,29,24
2022/05/19 04:21 AM,1652926860,15,70,41,38,11,21,29,24
2022/05/19 05:21 AM,1652930460,15,70,41,38,11,21,29,24
2022/05/19 06:21 AM,1652934060,15,70,41,38,11,21,29,24
2022/05/19 07:21 AM,1652937660,15,70,42,39,11,21,29,25
2022/05/19 08:21 AM,1652941260,15,70,42,39,12,22,29,25
2022/05/19 09:21 AM,1652944860,15,70,42,39,12,22,29,25
2022/05/19 10:21 AM,1652948460,14,69,42,39,12,22,29,26
2022/05/19 11:21 AM,1652952060,15,70,43,40,12,22,29,26
2022/05/19 12:21 PM,1652955660,15,70,43,40,12,22,29,26
2022/05/19 01:21 PM,1652959260,15,70,44,41,12,22,30,26
2022/05/19 02:21 PM,1652962860,15,70,44,42,12,22,30,27
2022/05/19 03:21 PM,1652966460,15,71,44,42,12,23,30,27
2022/05/19 04:21 PM,1652970060,15,71,44,43,12,23,30,27
2022/05/19 05:21 PM,1652973660,15,72,45,44,12,23,30,28
2022/05/19 06:21 PM,1652977260,15,71,45,43,12,23,30,28
2022/05/19 07:21 PM,1652980860,16,72,45,44,12,23,30,28
2022/05/19 08:21 PM,1652984460,15,72,45,44,12,24,30,29
2022/05/19 09:21 PM,1652988060,15,73,46,44,12,24,30,29
2022/05/19 10:21 PM,1652991660,15,73,46,44,12,24,30,29
2022/05/19 11:21 PM,1652995260,15,73,46,45,12,24,31,29
2022/05/20 12:21 AM,1652998860,15,73,46,45,12,24,30,29
2022/05/20 01:21 AM,1653002460,15,73,46,45,12,25,30,29
2022/05/20 02:21 AM,1653006060,15,74,47,46,12,25,31,30
2022/05/20 03:21 AM,1653009660,15,73,46,45,12,25,31,30
2022/05/20 04:21 AM,1653013260,15,73,47,46,12,25,31,30
2022/05/20 05:21 AM,1653016860,15,73,47,46,12,25,31,30
2022/05/20 06:21 AM,1653020460,15,73,47,33,12,25,31,30
2022/05/20 07:21 AM,1653024060,15,72,47,44,12,25,31,30
2022/05/20 08:21 AM,1653027660,14,71,47,39,12,30,31,30
2022/05/20 09:21 AM,1653031260,14,71,45,30,12,29,30,30
2022/05/20 10:21 AM,1653034860,14,72,44,26,12,28,30,30
2022/05/20 11:21 AM,1653038460,14,72,42,24,12,28,30,30
2022/05/20 12:21 PM,1653042060,15,72,42,23,12,28,31,31
2022/05/20 01:21 PM,1653045660,15,72,41,23,12,28,30,30
2022/05/20 02:21 PM,1653049260,15,72,40,24,12,28,31,31
2022/05/20 03:21 PM,1653052860,15,71,39,24,12,28,31,31
2022/05/20 04:21 PM,1653056460,15,69,38,24,12,28,31,31
2022/05/20 05:21 PM,1653060060,15,69,38,25,12,28,31,31
2022/05/20 06:21 PM,1653063660,15,68,37,25,12,28,31,31
2022/05/20 07:21 PM,1653067260,15,66,37,26,12,28,31,31
2022/05/20 08:21 PM,1653070860,16,66,37,26,12,28,31,31
