"";"BaumID";"2013c66xy";"2014c66xy";"2015c66xy";"2016c66xy";"2017c66xy";"2018c66xy";"2019c66xy";"2020c66xy";"2021c66xy";"2013c66";"2014c66";"2015c66";"2016c66";"2017c66";"2018c66";"2019c66";"2020c66";"2021c66"
"640";"B102130011311";0,486884672386739;0,486884672386739;0,486884672386739;0,486884672386739;0,405062518427177;0,405062518427177;0,405062518427177;0,405062518427177;0,405062518427177;1,0916150090411;1,0916150090411;1,0916150090411;1,0916150090411;0,952096011994495;0,952096011994495;0,952096011994495;0,952096011994495;0,952096011994495
"641";"B102130012311";0,498367343636156;0,498367343636156;0,498367343636156;0,498367343636156;0,429385896760569;0,429385896760569;0,429385896760569;0,429385896760569;0,429385896760569;1,04907172974472;1,04907172974472;1,04907172974472;1,04907172974472;0,850138266081544;0,850138266081544;0,850138266081544;0,850138266081544;0,850138266081544
"642";"B102130013311";0,672356665185424;0,672356665185424;0,672356665185424;0,672356665185424;0,338599207821132;0,338599207821132;0,338599207821132;0,338599207821132;0,338599207821132;1,21384638646079;1,21384638646079;1,21384638646079;1,21384638646079;1,03196656961279;1,03196656961279;1,03196656961279;1,03196656961279;1,03196656961279
"643";"B102130015311";0,447913187562694;0,447913187562694;0,447913187562694;0,447913187562694;0,673490692511855;0,673490692511855;0,673490692511855;0,673490692511855;0,673490692511855;1,24510754803563;1,24510754803563;1,24510754803563;1,24510754803563;1,03196656961279;1,03196656961279;1,03196656961279;1,03196656961279;1,03196656961279
"644";"B102130017311";0,76508663363794;0,76508663363794;0,76508663363794;0,76508663363794;0;0;0;0;0;1,21384638646079;1,21384638646079;1,21384638646079;1,21384638646079;0;0;0;0;0
"645";"B102130018311";0,562394560364731;0,562394560364731;0,562394560364731;0,562394560364731;0,519013870237086;0,519013870237086;0,519013870237086;0,519013870237086;0,519013870237086;1,04568882274346;1,04568882274346;1,04568882274346;1,04568882274346;0,877440691059728;0,877440691059728;0,877440691059728;0,877440691059728;0,877440691059728
"646";"B102130021311";0,745708056627827;0,745708056627827;0,745708056627827;0,745708056627827;0,4637925640084;0,4637925640084;0,4637925640084;0,4637925640084;0,4637925640084;1,34305130104415;1,34305130104415;1,34305130104415;1,34305130104415;1,14564453963329;1,14564453963329;1,14564453963329;1,14564453963329;1,14564453963329
"647";"B102130023311";0,434226146013034;0,434226146013034;0,434226146013034;0,434226146013034;0,356146749925901;0,356146749925901;0,356146749925901;0,356146749925901;0,356146749925901;1,02607652145759;1,02607652145759;1,02607652145759;1,02607652145759;0,846142601936523;0,846142601936523;0,846142601936523;0,846142601936523;0,846142601936523
"648";"K15302KF1311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"649";"K15302KF4311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
